"","QKEY","INTERVIEW_START_W70","INTERVIEW_END_W70","DEVICE_TYPE_W70","LANG_W70","XATTEND_W70","FORM_W70","SPIRIT1_a_W70","SPIRIT1_b_W70","SPIRIT1_c_W70","SPIRIT1_d_W70","SPIRIT2_a_W70","SPIRIT2_b_W70","SPIRIT2_c_W70","SPIRIT2_d_W70","COVIDRF_W70","COVIDVOL1_a_W70","COVIDVOL1_b_W70","COVIDVOL1_c_W70","COVIDVOL2_a_W70","COVIDVOL2_b_W70","COVIDVOL2_c_W70","BRAND1_W70","BRAND2_W70","BRAND3_a_W70","BRAND3_b_W70","ATTENDMONTH_W70","ATTENDONLINE_W70","ATTENDFUT1_W70","ATTENDFUT2_W70","COVIDCONG2_W70","COVIDCONG3_W70","COVIDCONG4_W70","CONGRESTRICT1_a_W70","CONGRESTRICT1_b_W70","CONGRESTRICT1_c_W70","CONGRESTRICT1_d_W70","CONGRESTRICT2_a_W70","CONGRESTRICT2_b_W70","CONGRESTRICT2_c_W70","CONGRESTRICT2_d_W70","ATTENDCONF_W70","CONGDONATE_W70","ONLINESATIS_W70","ONLINEOTH_W70","ONLINESERV_W70","SERMONISSUE_a_W70","SERMONISSUE_b_W70","SERMONISSUE_c_W70","SERMONISSUE_d_W70","SERMONISSUE_e_W70","SERMONISSUE_f_W70","SERMONISSUE_g_W70","SERMONTRUMP_W70","SERMONBIDEN_W70","COVIDLESSON1_W70","COVIDLESSON2_W70","COVIDTHREAT_a_W70","COVIDTHREAT_b_W70","COVIDTHREAT_c_W70","COVIDTHREAT_d_W70","SNSUSE_W70","CONTACTTRAC1_W70","CONTACTTRAC2_W70","CONTACTPHONEF1_W70","CONTACTHOMEF2_W70","CTKNOW1_W70","SECUR1_W70","SHAREINFO1_a_W70","SHAREINFO1_b_W70","SHAREINFO1_c_W70","HEALTHRECF1_W70","WHYNOTQUARF1_a_W70","WHYNOTQUARF1_b_W70","WHYNOTQUARF1_c_W70","WHYNOTQUARF1_d_W70","WHYNOTQUARF1_e_W70","HEALTHRECF2_W70","WHYDIFFICULTF2_a_W70","WHYDIFFICULTF2_b_W70","WHYDIFFICULTF2_c_W70","WHYDIFFICULTF2_d_W70","WHYDIFFICULTF2_e_W70","RECSAFE_a_W70","RECSAFE_b_W70","RECSAFE_c_W70","RECSAFE_d_W70","RECSAFE_e_W70","CVDATAACCEPT_a_W70","CVDATAACCEPT_b_W70","CVDATAACCEPT_c_W70","CVDATAACCEPT_d_W70","SOCIALPOL_W70","SNSRATE_W70","CHOICE1_W70","QCHANGE1_W70","SOCEFF1_a_W70","SOCEFF1_b_W70","SOCEFF1_c_W70","SOCEFF1_d_W70","SOCEFF1_e_W70","ELECTFTGSNSINT_W70","TALKDISASNSINT_W70","TALKCMNSNSINT_W70","SM9_a_W70","SM9_b_W70","SM9_c_W70","SM9_d_W70","SM9_e_W70","PARTY_W70","PARTYLN_W70","PARTYSTR_W70","F_METRO","F_CREGION","F_CDIVISION","F_AGECAT","F_SEX","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_RACECMB","F_RACETHNMOD","F_CITIZEN","F_NATIVITY2","F_MARITAL","F_RELIG","F_BORN","F_RELTRAD","F_ATTEND","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_INCOME","F_INCOME_RECODE","F_REG","F_IDEO","F_ACSWEB","F_VOLSUM","F_HISP_ORIGIN","F_YEARSINUS","F_PARTYSUMIDEO","WEIGHT_W70"
"6424",201801137404,2020-07-15 14:34:39,2020-07-15 14:48:50,1,1,2,2,2,5,1,1,1,5,1,1,2,2,2,1,2,2,2,4,1,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,2,3,2,NA,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,2,NA,2,2,1,2,2,3,NA,2,2,NA,2,3,2,3,2,NA,NA,NA,3,2,2,3,2,1,NA,1,1,2,3,3,1,1,6,2,1,1,1,1,1,1,2,1100,4,1,NA,1,9,1,1,2,1,1,6,1,1,0.306790552179569
"6425",201801137415,2020-07-14 19:20:30,2020-07-14 19:30:51,2,1,2,1,5,5,1,3,5,5,3,1,1,1,2,1,2,2,2,4,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,1,1,2,3,1,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,2,2,3,4,2,1,2,1,2,4,4,1,3,2,1,2,2,2,2,2,4,1,2,NA,1,1,2,3,3,2,1,5,2,1,1,1,1,3,9,NA,1e+05,6,2,NA,2,7,1,1,4,1,2,6,1,4,0.480613015358749
"6426",201801137449,2020-07-17 12:36:28,2020-07-17 12:43:43,1,1,2,1,5,5,1,2,4,5,4,1,1,2,2,1,2,2,2,3,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,3,1,1,1,3,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,2,2,4,3,4,2,2,2,2,2,3,1,2,2,2,1,2,3,1,3,3,1,1,NA,1,1,2,3,3,1,2,3,2,1,1,1,1,1,1,1,1200,5,1,NA,1,8,1,1,4,1,2,6,1,2,0.917920369041576
"6427",201801137461,2020-07-18 15:32:37,2020-07-18 15:48:40,1,1,2,2,1,5,1,5,1,1,2,1,2,2,1,1,2,2,2,3,1,2,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,2,1,1,1,1,2,4,4,1,2,2,2,2,2,1,2,2,NA,3,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,2,3,3,3,2,3,2,2,2,3,1,2,2,2,2,2,2,3,99,99,2,3,2,3,2,1,NA,1,1,2,3,4,2,3,2,2,1,1,1,1,5,1,1,1100,5,1,NA,1,99,99,1,2,1,2,6,1,1,2.39860079572052
"6428",201801137479,2020-07-15 16:27:54,2020-07-15 16:35:44,1,1,2,1,5,5,2,5,3,4,3,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,2,1,1,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,3,1,1,3,3,3,4,2,2,2,2,1,4,3,1,3,99,99,2,1,3,2,1,2,NA,1,1,2,3,3,1,1,6,2,1,1,1,1,6,1,2,1200,4,2,NA,2,5,2,1,5,2,1,6,1,4,0.43650365974152
"6429",201801137484,2020-07-15 00:54:35,2020-07-15 01:12:13,2,1,1,2,5,5,1,5,1,2,2,2,2,2,2,1,2,2,2,2,1,3,1,1,1,3,2,1,3,2,NA,NA,NA,NA,1,1,1,1,2,1,3,1,2,2,1,1,2,1,1,2,2,4,1,1,1,2,1,2,1,2,3,NA,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,1,1,3,2,1,3,2,1,1,2,1,2,3,2,2,3,2,2,2,2,3,2,3,2,2,4,1,NA,1,2,3,1,1,2,3,2,1,1,1,1,6,1,1,1100,2,4,1,1,9,1,3,2,1,1,6,1,1,2.60624613445744
"6430",201801137488,2020-07-18 16:17:09,2020-07-18 16:29:57,1,1,2,1,4,5,1,1,4,5,2,1,1,1,2,1,2,2,2,4,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,2,1,1,NA,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,4,2,1,4,3,4,NA,2,1,NA,3,2,2,3,3,NA,NA,NA,3,1,2,2,1,3,1,NA,2,2,3,4,1,1,5,2,1,1,1,1,2,2,2,10000,5,3,1,1,6,2,1,2,1,2,6,1,1,0.606194249931871
"6431",201801137499,2020-07-14 18:00:26,2020-07-14 18:16:33,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,2,2,2,2,2,1,2,1,2,1,3,1,1,2,2,1,3,1,2,1,1,1,2,2,3,1,1,2,2,1,1,2,2,2,2,4,4,1,1,1,2,1,3,1,2,2,1,NA,1,3,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,1,1,1,3,3,2,2,2,1,2,2,1,1,2,1,3,2,1,2,1,2,2,1,3,1,NA,1,2,3,4,1,1,6,2,1,1,1,1,1,1,1,1100,2,3,1,1,6,2,1,3,1,1,6,1,2,0.282402106574833
"6432",201801137504,2020-07-17 01:31:04,2020-07-17 01:37:02,2,1,2,1,5,3,1,3,4,5,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,2,2,1,NA,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,1,1,4,3,1,3,3,2,1,2,1,1,2,1,3,2,1,2,3,2,2,2,3,2,NA,1,2,3,1,2,2,3,2,1,1,1,1,6,1,2,1200,5,3,2,2,9,1,1,3,1,1,6,1,3,1.16529134053521
"6433",201801137507,2020-07-14 17:17:47,2020-07-14 17:33:47,1,1,2,2,5,5,1,5,5,5,4,5,1,2,2,2,2,2,2,4,1,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,3,2,NA,1,2,2,1,1,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,3,NA,3,4,2,2,2,2,NA,2,2,NA,3,3,3,2,2,NA,NA,NA,3,2,3,4,2,3,2,NA,1,2,3,3,1,2,4,2,1,1,1,1,3,1,2,1200,4,3,2,2,2,3,1,3,1,2,6,1,3,0.816106292435182
"6434",201801137536,2020-07-16 15:25:20,2020-07-16 15:34:56,2,1,2,1,5,4,1,2,5,5,4,1,1,1,2,1,2,2,2,3,1,1,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,3,1,2,2,1,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,2,1,1,2,3,3,2,3,2,2,3,2,2,3,2,2,99,99,2,3,2,3,2,2,NA,2,2,2,3,2,2,1,6,2,1,1,1,1,1,10,NA,1e+05,6,2,NA,2,8,1,1,3,1,1,6,1,3,0.291698322623481
"6435",201801137555,2020-07-14 16:05:38,2020-07-14 16:12:10,1,1,2,1,5,5,2,1,5,5,2,2,1,2,2,1,2,2,2,3,1,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,2,1,2,3,1,NA,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,2,1,3,3,3,3,3,1,2,3,2,2,3,2,2,2,2,2,1,2,2,3,2,NA,2,1,2,3,1,1,1,5,2,1,1,1,1,6,9,NA,1e+05,6,2,NA,2,6,2,1,3,1,1,6,1,3,0.377724538331713
"6436",201801137595,2020-07-15 18:01:08,2020-07-15 18:11:51,1,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,3,99,NA,NA,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,1,2,1,1,2,4,4,1,1,1,1,1,1,1,2,1,NA,4,1,2,1,1,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,1,2,2,2,1,1,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,NA,1,1,2,3,3,2,3,2,2,1,1,1,1,1,2,2,10000,4,1,NA,1,6,2,1,2,1,1,6,1,1,0.70053336338491
"6437",201801137604,2020-07-14 20:36:48,2020-07-14 21:55:23,2,1,2,2,5,5,2,5,5,5,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,3,1,2,2,NA,1,3,2,1,1,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,1,3,3,3,1,4,4,2,2,3,1,2,3,2,1,2,1,1,2,2,1,2,1,3,2,2,NA,1,1,2,3,1,2,1,5,2,1,1,1,1,6,9,NA,1e+05,6,2,NA,2,6,2,1,5,1,2,6,1,4,1.25553743116234
"6438",201801137614,2020-07-14 15:46:51,2020-07-14 15:54:07,2,1,2,1,2,3,2,2,5,5,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,2,1,2,NA,2,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,3,3,1,3,3,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,1,1,3,2,NA,1,1,2,3,2,2,1,6,2,1,1,1,1,6,12,NA,1e+05,5,2,NA,2,4,2,3,4,1,2,6,1,4,1.22702707746249
"6439",201801137617,2020-07-14 17:43:03,2020-07-14 18:10:23,1,1,2,1,5,5,1,4,5,5,4,4,1,2,2,1,2,2,2,2,1,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,2,1,1,NA,3,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,2,2,2,2,NA,1,2,NA,2,2,2,2,2,NA,NA,NA,2,1,1,2,1,2,NA,1,1,2,3,4,1,1,6,2,1,1,1,1,1,10,NA,1e+05,6,2,NA,2,99,99,1,4,1,1,6,1,4,0.209684398383525
"6440",201801137624,2020-07-14 16:56:23,2020-07-14 17:02:31,2,1,2,2,5,5,1,1,5,5,3,2,1,2,2,1,2,2,2,3,1,3,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,1,2,1,2,2,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,3,4,4,2,1,4,2,1,1,2,1,1,3,2,2,3,1,2,2,2,2,2,2,3,1,2,NA,2,1,2,3,2,2,1,5,2,1,1,1,1,2,9,NA,1e+05,6,2,NA,2,7,1,1,4,1,2,6,1,4,0.597286264926589
"6441",201801137625,2020-07-16 15:43:37,2020-07-17 00:42:42,1,1,2,1,5,5,1,1,5,5,5,5,1,2,2,1,2,2,2,1,1,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,1,1,3,3,1,NA,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,2,1,2,2,1,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,3,2,NA,1,2,3,3,2,1,5,2,1,1,1,1,6,9,NA,1e+05,6,3,2,2,6,2,1,5,1,1,6,1,4,0.341825491041777
"6442",201801137637,2020-07-15 02:21:13,2020-07-15 02:59:36,1,1,2,1,4,4,1,1,5,5,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,2,2,1,NA,1,3,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,2,1,2,2,1,2,99,2,2,3,3,2,3,1,2,99,99,2,99,2,2,1,2,NA,1,1,2,3,3,2,1,6,2,1,1,1,1,1,5,NA,50000,4,2,NA,2,7,1,1,5,1,1,6,1,4,0.251651181800402
"6443",201801137638,2020-07-15 00:31:58,2020-07-15 01:08:34,2,1,1,1,1,2,1,1,2,5,2,2,1,2,1,1,2,2,2,1,1,2,1,2,1,3,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,2,2,1,1,2,2,2,2,4,4,1,2,1,2,1,2,1,2,3,1,NA,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,3,1,2,2,3,2,1,3,2,2,3,2,3,99,99,1,2,1,3,2,2,NA,2,1,2,3,4,2,1,5,2,1,1,1,1,1,1,99,1200,2,2,NA,2,6,2,1,5,1,1,6,1,4,0.410259940485028
"6444",201801137659,2020-07-17 12:56:55,2020-07-17 13:05:16,2,1,1,2,2,5,1,1,5,5,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,3,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,2,2,NA,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,1,4,3,3,1,3,2,1,1,2,2,2,4,3,1,2,3,3,2,2,3,1,3,3,2,2,NA,1,1,2,3,2,2,1,6,2,1,1,1,1,1,11,NA,90002,3,2,NA,2,9,1,3,4,1,1,6,1,4,0.515878955753293
"6445",201801137699,2020-07-14 16:32:46,2020-07-14 16:41:10,2,1,2,2,3,4,1,1,4,5,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,2,2,NA,3,3,2,3,3,3,NA,NA,NA,NA,NA,NA,2,1,3,1,3,2,2,1,3,2,2,2,3,3,3,2,2,2,2,3,3,1,2,1,2,2,1,1,2,1,2,2,3,2,NA,1,2,3,1,2,2,3,2,1,1,1,1,6,1,1,1200,5,3,2,2,9,1,1,3,1,1,6,1,3,1.16529134053521
"6446",201801137705,2020-07-14 16:03:46,2020-07-14 16:19:46,2,1,2,1,4,5,2,3,3,4,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,1,1,2,2,NA,1,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,1,1,4,3,2,1,2,2,2,3,3,1,2,1,2,2,2,1,3,1,2,4,2,NA,1,1,2,3,1,2,1,5,2,3,5,1,1,6,8,NA,80000,4,2,NA,2,1,3,3,4,1,1,6,1,4,0.763376445166167
"6447",201801137731,2020-07-17 02:27:54,2020-07-17 04:02:22,2,1,2,2,5,5,2,2,2,4,2,1,2,2,2,2,2,2,2,3,1,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,2,2,2,NA,2,2,2,3,3,3,NA,NA,NA,NA,NA,NA,2,1,3,1,2,2,3,3,NA,4,3,3,4,3,4,NA,3,1,NA,3,3,2,2,2,NA,NA,NA,2,3,2,3,3,3,1,NA,1,2,3,2,1,2,4,2,1,1,1,1,6,1,2,1200,5,3,1,1,6,2,1,3,1,2,6,1,2,1.40747441064287
"6448",201801137746,2020-07-15 00:13:09,2020-07-15 00:21:48,1,1,2,2,5,5,1,1,1,5,1,1,1,1,2,1,2,2,2,4,1,1,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,2,2,NA,1,1,2,1,1,99,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,NA,2,2,2,3,3,2,2,4,2,1,1,1,1,1,1,1,1100,5,1,NA,1,7,1,1,2,1,2,6,1,1,0.64569429746343
"6449",201801137756,2020-07-14 16:25:14,2020-07-14 16:36:36,1,1,2,2,5,5,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,1,2,2,2,2,4,4,1,1,1,1,1,2,1,2,2,NA,1,1,2,4,4,4,NA,NA,NA,NA,NA,NA,2,3,3,2,3,2,2,1,3,3,2,1,3,2,2,1,2,1,2,2,3,1,2,2,2,2,2,2,2,2,3,2,3,2,NA,2,2,3,4,1,1,6,2,1,1,1,1,1,2,2,10000,5,3,2,2,6,2,1,2,1,2,6,1,3,0.606194249931871
"6450",201801137759,2020-07-14 18:01:02,2020-07-14 18:08:36,1,1,2,1,5,5,1,2,5,5,2,1,1,2,2,1,2,2,2,3,2,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,2,2,2,3,NA,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,2,2,3,4,NA,2,99,NA,3,2,2,2,2,NA,NA,NA,3,2,3,2,2,2,NA,1,2,2,3,3,2,1,5,2,1,1,1,1,1,1,2,1200,5,2,NA,2,5,2,1,3,1,2,6,1,3,0.539125054587306
"6451",201801137781,2020-07-15 12:57:09,2020-07-15 17:48:57,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,1,2,2,2,3,1,3,1,1,1,3,1,1,2,2,1,2,1,1,1,2,1,1,1,3,1,2,2,2,2,2,2,2,1,2,4,4,2,NA,2,2,2,2,2,2,3,3,NA,3,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,2,4,4,4,4,NA,2,1,NA,2,2,3,3,2,NA,NA,NA,3,2,3,3,2,1,NA,1,2,2,3,3,1,1,5,2,1,1,1,1,1,1,1,1100,2,1,NA,1,8,1,1,1,1,1,6,1,1,0.342576408977787
"6452",201801137846,2020-07-15 14:28:18,2020-07-15 14:39:10,3,1,2,1,5,5,1,4,2,4,5,1,2,2,2,2,1,2,2,2,2,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,2,1,3,1,2,NA,4,3,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,3,2,1,3,4,2,1,2,2,1,2,3,2,3,3,2,2,2,3,1,3,3,1,3,2,NA,2,2,3,4,2,2,3,2,1,1,1,1,3,1,1,1200,5,3,2,2,3,3,1,3,1,2,6,1,3,1.14853238396904
"6453",201801137893,2020-07-14 15:46:02,2020-07-14 15:56:13,1,1,2,1,5,4,1,1,4,5,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,2,3,1,NA,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,2,1,3,3,2,NA,3,2,NA,3,2,1,2,2,NA,NA,NA,2,2,2,2,3,2,NA,1,1,2,3,3,2,2,4,2,1,1,1,1,1,12,NA,1e+05,5,2,NA,2,7,1,1,4,1,1,6,1,4,0.271847780909286
"6454",201801137915,2020-07-14 20:11:25,2020-07-14 20:22:02,1,1,2,2,5,5,1,1,5,5,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,2,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,1,3,2,1,2,3,3,3,3,2,2,2,3,3,2,3,2,3,2,2,3,2,2,3,2,2,NA,1,1,2,3,3,2,1,5,2,1,1,1,1,1,12,NA,1e+05,6,2,NA,2,7,1,1,4,1,2,6,1,4,0.480613015358749
"6455",201801137958,2020-07-14 20:10:17,2020-07-14 20:22:10,2,1,2,1,4,5,1,1,2,5,5,1,2,2,2,2,2,2,2,4,1,3,4,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,1,2,1,2,1,4,NA,1,2,4,4,4,3,1,3,1,1,1,NA,NA,NA,NA,NA,NA,4,1,4,4,4,4,4,4,4,1,2,2,2,1,4,1,1,1,3,2,2,4,1,1,3,1,1,NA,1,1,2,3,3,1,2,3,2,1,1,1,1,1,2,2,10000,5,1,NA,1,6,2,1,1,1,2,6,1,1,0.917920369041576
"6456",201801137967,2020-07-14 19:16:48,2020-07-14 19:41:08,1,1,1,1,5,5,5,5,1,5,5,5,1,1,1,2,2,2,2,3,1,1,1,1,2,3,NA,1,2,2,2,2,2,2,2,2,2,2,2,3,NA,NA,NA,2,2,2,2,2,2,2,4,4,1,1,2,2,2,2,1,2,2,2,NA,3,2,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,2,2,4,3,4,2,2,1,2,4,4,2,4,2,2,1,1,3,2,3,2,2,3,99,NA,2,2,3,2,1,1,6,2,1,1,1,1,1,1,1,1100,2,3,99,9,7,1,1,3,1,1,6,1,9,0.504076308234536
"6457",201801137978,2020-07-16 19:33:14,2020-07-16 19:46:02,1,1,1,1,1,5,1,1,1,5,5,1,1,2,1,1,2,2,2,2,2,NA,NA,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,2,2,2,2,2,2,1,2,4,4,1,1,1,1,1,2,2,2,2,2,NA,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,3,2,2,2,3,2,NA,2,2,NA,3,3,2,4,3,NA,NA,NA,3,2,3,3,2,3,2,NA,1,2,3,4,2,3,2,2,1,1,1,1,1,1,2,1100,2,3,2,2,6,2,1,3,1,2,6,1,3,2.12335328574519
